epoque,train_loss_moy,train_loss_std,train_accuracy_moy,train_accuracy_std,train_precision_moy,train_precision_std,train_recall_moy,train_recall_std,train_f1_moy,train_f1_std,val_loss_moy,val_loss_std,val_accuracy_moy,val_accuracy_std,val_precision_moy,val_precision_std,val_recall_moy,val_recall_std,val_f1_moy,val_f1_std,val_auc_moy,val_auc_std
1,0.5931138445019721,0.0029672155281922825,0.6813948807559578,0.0051090748604960354,0.696874334727636,0.012275991934553334,0.4830836895066642,0.00940147649101931,0.5704854737456646,0.006516145544174093,0.5355535385608674,0.005065405449501186,0.7358439285962736,0.005782661219728865,0.7274551741260319,0.01418839437192708,0.6359569386588254,0.022903798370946384,0.6782050341911174,0.009842865193692622,0.8096879607616921,0.005613958566507266
2,0.5314426562905312,0.0015791603599827565,0.7381715601489127,0.0016334474447651794,0.7401997680547292,0.001508130346847239,0.6198424183046557,0.006401884812559236,0.674673922048013,0.0035479826920123414,0.5151741523265839,0.007574050002286454,0.7473590109820549,0.006580580822290406,0.7531682506306014,0.019100518921721217,0.631272923303112,0.02631312101001678,0.686210920043219,0.011095496967891647,0.8250992091985839,0.006712553855658312
3,0.5181121643066406,0.003053195778303936,0.747446531615053,0.0028009880544694896,0.7484995086310795,0.0038955194600205326,0.6377586430714592,0.00652423252738342,0.6886847147395019,0.004253507615092169,0.5118587932586671,0.005035137395397963,0.7486605252058314,0.006697529832775397,0.7616877686249166,0.023433160920230352,0.6231534101119007,0.03675226208481144,0.6842742032814468,0.014778156882699421,0.8284714880084678,0.0035380757963990204
4,0.5099834403634071,0.001890869947893438,0.7523531342547627,0.0021500168908563447,0.7520277717972382,0.002629836365461215,0.6484740840528238,0.002983224227497387,0.6964218303978048,0.0027877683363560658,0.52407732629776,0.025183726284571425,0.7459580359274833,0.01961475981355592,0.7447017664296018,0.059703407060213036,0.664187470391244,0.09418664272763046,0.6936509174651538,0.03239348956209244,0.8261753338317988,0.0084241411838013
5,0.501803194975853,0.001362781361116619,0.7569218113607005,0.0017702842955446847,0.7555852085427393,0.0037579045169188943,0.6579323250260242,0.0019822394954794368,0.703377653757437,0.0015955763767387333,0.5050438788414002,0.0053455223419244385,0.752966120018576,0.006401704278601862,0.7690428413281415,0.02654535737220757,0.627621726700972,0.05131119853175486,0.688940361745561,0.02158627796222564,0.8322297691616806,0.003555183386418523
6,0.49664059844613073,0.0006979012456141705,0.7597506156985004,0.001970359701553389,0.7581522131123238,0.002107837106148455,0.6630470883595616,0.004317737421264836,0.707411224190277,0.0029552583790243545,0.5032282399654389,0.009238525829922652,0.7568720414789895,0.007826938648454296,0.7569134027233433,0.03201935419285608,0.6604180674671241,0.03683786165454005,0.7037474007784389,0.011942173958278911,0.832365673227326,0.007125806969725872
7,0.49166474012136463,0.0015023491739726996,0.7627297017722543,0.0010407279313117941,0.760341019922149,0.0013194123144018635,0.6693050517420857,0.002527765809263328,0.7119216223748055,0.0015690429833739633,0.5001318249225616,0.00569315984669552,0.7542682985680021,0.006851174853267687,0.7602443625052753,0.028327059935152367,0.6453307849383322,0.037980271525987035,0.6965616084546796,0.013905158743561307,0.8343446802911381,0.003929288568821145
8,0.4892233205199242,0.0025665916938197066,0.7644819859987877,0.002325850769612804,0.7613834426368928,0.0037272715306788076,0.6733911538383035,0.0020107847484538257,0.714686562996808,0.0025199205414980414,0.4967384533405304,0.006874752301142394,0.7585738557774082,0.007377783482436671,0.754578011007987,0.01804555036195816,0.6663608592665197,0.010251706541614683,0.7074851349892313,0.0049681880933537675,0.8360012749733098,0.004994684305658394
9,0.48436686290502545,0.0027099841366134037,0.7690882155215754,0.0021850393506073628,0.7669725179943702,0.0027214832128693855,0.6792204723123711,0.0032077789779951737,0.7204322219113312,0.0027907029402744455,0.49712902507781986,0.006706658738826585,0.759525320521458,0.007409108039058935,0.7679086893035603,0.02164170367726493,0.6500171526586621,0.05395993556558935,0.701888691495007,0.024504516459216117,0.8371016399612292,0.0036213979150357995
10,0.48057460990548134,0.004833647963781313,0.7691383619182679,0.002559729970935159,0.7661026680196864,0.002525269708153444,0.6808206641765151,0.004321464529840077,0.7209462595926148,0.0034901529597446373,0.5044226385593416,0.009043810608632847,0.7545179847368048,0.008363690729047257,0.7202677546229598,0.015655621167582942,0.7209894960385527,0.0421604142671782,0.7196068496648774,0.016646143505135932,0.8348716546445676,0.005653671729582838
