false_positive_rate,true_positive_rate,threshold,specificity,sensitivity,youden_j
0.11307137129109864,0.7078189300411523,0.55842763,0.8869286287089013,0.7078189300411523,0.5947475587500536
0.11307137129109864,0.7098765432098766,0.55687904,0.8869286287089013,0.7098765432098766,0.5968051719187779
0.11387329591018444,0.7098765432098766,0.556042,0.8861267040898155,0.7098765432098766,0.5960032472996921
0.11387329591018444,0.7119341563786008,0.5536654,0.8861267040898155,0.7119341563786008,0.5980608604684163
0.11627906976744186,0.7119341563786008,0.54792583,0.8837209302325582,0.7119341563786008,0.595655086611159
0.11627906976744186,0.7139917695473251,0.54735845,0.8837209302325582,0.7139917695473251,0.5977126997798833
0.11708099438652766,0.7139917695473251,0.5466254,0.8829190056134724,0.7139917695473251,0.5969107751607975
0.11708099438652766,0.7150205761316872,0.5456957,0.8829190056134724,0.7150205761316872,0.5979395817451596
0.11788291900561347,0.7150205761316872,0.5446638,0.8821170809943866,0.7150205761316872,0.5971376571260738
0.11788291900561347,0.7191358024691358,0.5417869,0.8821170809943866,0.7191358024691358,0.6012528834635223
0.11948676824378508,0.7191358024691358,0.5396767,0.8805132317562149,0.7191358024691358,0.5996490342253507
0.1218925421010425,0.7191358024691358,0.5396443,0.8781074578989575,0.7191358024691358,0.5972432603680933
0.1218925421010425,0.7211934156378601,0.53770465,0.8781074578989575,0.7211934156378601,0.5993008735368176
0.1226944667201283,0.7211934156378601,0.5375897,0.8773055332798717,0.7211934156378601,0.5984989489177318
0.1226944667201283,0.7222222222222222,0.5374297,0.8773055332798717,0.7222222222222222,0.5995277555020939
0.12349639133921411,0.7222222222222222,0.53732544,0.8765036086607859,0.7222222222222222,0.5987258308830081
0.12349639133921411,0.7232510288065843,0.5363369,0.8765036086607859,0.7232510288065843,0.5997546374673702
0.12429831595829992,0.7232510288065843,0.5362371,0.8757016840417001,0.7232510288065843,0.5989527128482844
0.12429831595829992,0.7242798353909465,0.5355842,0.8757016840417001,0.7242798353909465,0.5999815194326467
0.12590216519647154,0.7242798353909465,0.53440726,0.8740978348035284,0.7242798353909465,0.598377670194475
0.12590216519647154,0.7263374485596708,0.53236896,0.8740978348035284,0.7263374485596708,0.6004352833631992
0.12991178829190056,0.7263374485596708,0.5295077,0.8700882117080995,0.7263374485596708,0.5964256602677702
0.12991178829190056,0.727366255144033,0.5291575,0.8700882117080995,0.727366255144033,0.5974544668521324
0.13151563753007217,0.727366255144033,0.5285645,0.8684843624699279,0.727366255144033,0.5958506176139609
0.13151563753007217,0.7314814814814815,0.52444226,0.8684843624699279,0.7314814814814815,0.5999658439514093
