epoque,train_loss_moy,train_loss_std,train_accuracy_moy,train_accuracy_std,train_precision_moy,train_precision_std,train_recall_moy,train_recall_std,train_f1_moy,train_f1_std,val_loss_moy,val_loss_std,val_accuracy_moy,val_accuracy_std,val_precision_moy,val_precision_std,val_recall_moy,val_recall_std,val_f1_moy,val_f1_std,val_auc_moy,val_auc_std
1,0.6828637335777282,0.0015234844131353583,0.5678290306095596,0.007988562497630013,0.5226020058790486,0.028532185030454668,0.17619135386687895,0.029081237728574107,0.2617744567670316,0.031928300460829694,0.6710921649932862,0.0025212010697464593,0.5964045317036882,0.006666937710472667,0.5601723225080081,0.013070740698201059,0.37593413379073753,0.0676381452076919,0.445623397063304,0.04877285247787521,0.6058244238047823,0.00926876689686383
2,0.6697357822179794,0.0009609909770975989,0.5982576009156968,0.0031049864094552506,0.5633239155068281,0.00587740827779809,0.3688706345804502,0.0055430758455871,0.445782783304516,0.004600777173464506,0.6685570114135742,0.0039918036941623165,0.599809225728455,0.00700762623628982,0.5681030134493219,0.015515430848975439,0.36964815813117696,0.054750467506437236,0.4446886594720742,0.041227288436244174,0.6146209117347597,0.009962800902134002
3,0.6675847028970718,0.0010552621845443455,0.6006232974244712,0.0025961886437163946,0.5680033221362635,0.004432388399555744,0.36869897332271956,0.009657105886774198,0.4470755683938704,0.007478867746307119,0.6664373803138732,0.0033193925649781914,0.6014116920060942,0.005756431417025346,0.5723421810743125,0.016285188465576774,0.3624376378338642,0.035594590401521166,0.44239315196614576,0.02327823606190808,0.6188455657922056,0.009932424004719088
4,0.6658935382604598,0.001111544515667062,0.6035397582747057,0.0022819883263140053,0.5743436633891505,0.003840146975764668,0.3666416916702386,0.005628057480014379,0.4475522221521495,0.004934493515017116,0.6650718745231627,0.002817451707616993,0.6019619792642656,0.008153636246324912,0.5729199144935991,0.02180670533108753,0.3693005309156252,0.04524504216639959,0.44672429494798793,0.030709655144643123,0.6242162170343312,0.009957508036486288
5,0.6635388379096985,0.0017296756713810427,0.6053797248643507,0.002561438864860664,0.5804880628045357,0.006073337672032587,0.35792632825097465,0.008023065895290421,0.4427288968418398,0.005653417351498737,0.6609710399627685,0.003112457657043714,0.6109741082211553,0.006111482214160219,0.6009194495278842,0.01376239301563412,0.3378573225516622,0.05068592376133907,0.4296821015527308,0.04144909539921214,0.6355752899687268,0.006859801216140154
6,0.6606785412549974,0.0015177772649554923,0.6137034956014016,0.003977911724219581,0.6063552694567722,0.01246075624653422,0.3384956218235258,0.015648552286444073,0.43406628967000466,0.010949560441025042,0.6565963974952698,0.005289116749517335,0.6169825075535706,0.009674996873379553,0.627778600245515,0.03805831177972463,0.3333993302295189,0.08384509754135852,0.4263881981831659,0.05788848271813827,0.6549057529218658,0.014067628038839958
7,0.6579900258779526,0.000921819570536683,0.6223151512283016,0.002953303888188921,0.625436978106057,0.011050740429260224,0.34492509950401073,0.020042905202310012,0.4441042853740262,0.015306252816671232,0.6503860291481018,0.0034051630657298652,0.6267955374864549,0.005886662690411314,0.6336641157440657,0.014132563874750509,0.3564939312260067,0.061149660540211655,0.45238368648947425,0.04613715471386514,0.6631503177028336,0.0039728223848744144
8,0.6544348875761032,0.0018263350769167008,0.6272968751521419,0.0026783353516714914,0.6306294839684696,0.007872182550624489,0.36046972832853674,0.008477556944552959,0.4586205605522876,0.006111704472206001,0.6495935598373413,0.006179028117770619,0.6287976395130869,0.012079900774606704,0.6419208292423034,0.044676181275285685,0.36714040676304827,0.0707536748925658,0.4600962096420956,0.04702325705464183,0.6649727018614999,0.012857227610552394
9,0.6513460308432579,0.0019634054847354797,0.6291117611015792,0.003285877429470875,0.632320408376165,0.004757073980909694,0.36624180597228173,0.011005103082384619,0.46374928008795085,0.009342169572638797,0.6508319423675537,0.003846384881309831,0.6255443114609337,0.00366700092564797,0.5900964955614159,0.009405349134879344,0.4795991832067304,0.0474495433308374,0.5274798249298633,0.025802302798091835,0.6597182479316741,0.005838592053085919
10,0.6489255206704139,0.0019839837160944653,0.6323036013808053,0.0024554947419087388,0.6344182508042138,0.007785899247789873,0.3796149817320842,0.014614181738912881,0.47475325879421726,0.010161283318940844,0.6486665532112121,0.009016116758886637,0.6280469264597773,0.01311083466999211,0.6074019700596452,0.030891110200509542,0.44383324348607356,0.06392172987153247,0.5086247138312998,0.03498341744757088,0.6643040211031216,0.012164477362649383
