false_positive_rate,true_positive_rate,threshold,specificity,sensitivity,youden_j
0.04971932638331997,0.7170781893004116,0.75120467,0.95028067361668,0.7170781893004116,0.6673588629170916
0.04971932638331997,0.7191358024691358,0.7486704,0.95028067361668,0.7191358024691358,0.6694164760858158
0.05132317562149158,0.7191358024691358,0.7467647,0.9486768243785084,0.7191358024691358,0.6678126268476442
0.05132317562149158,0.7211934156378601,0.74446404,0.9486768243785084,0.7211934156378601,0.6698702400163685
0.052125100240577385,0.7211934156378601,0.7402652,0.9478748997594226,0.7211934156378601,0.6690683153972827
0.052125100240577385,0.7222222222222222,0.73792714,0.9478748997594226,0.7222222222222222,0.6700971219816448
0.05292702485966319,0.7222222222222222,0.7291245,0.9470729751403368,0.7222222222222222,0.669295197362559
0.05292702485966319,0.727366255144033,0.7192444,0.9470729751403368,0.727366255144033,0.6744392302843698
0.05533279871692061,0.727366255144033,0.7147163,0.9446672012830793,0.727366255144033,0.6720334564271123
0.05533279871692061,0.7283950617283951,0.7137715,0.9446672012830793,0.7283950617283951,0.6730622630114744
0.056134723336006415,0.7283950617283951,0.71272236,0.9438652766639936,0.7283950617283951,0.6722603383923886
0.056134723336006415,0.7335390946502057,0.7076941,0.9438652766639936,0.7335390946502057,0.6774043713141993
0.057738572574178026,0.7335390946502057,0.705071,0.942261427425822,0.7335390946502057,0.6758005220760277
0.057738572574178026,0.7397119341563786,0.6929344,0.942261427425822,0.7397119341563786,0.6819733615822006
0.05854049719326383,0.7397119341563786,0.69056594,0.9414595028067362,0.7397119341563786,0.6811714369631148
0.05854049719326383,0.7407407407407407,0.68655837,0.9414595028067362,0.7407407407407407,0.6822002435474769
0.060144346431435444,0.7407407407407407,0.6833037,0.9398556535685646,0.7407407407407407,0.6805963943093053
0.060144346431435444,0.7469135802469136,0.6683831,0.9398556535685646,0.7469135802469136,0.6867692338154782
0.061748195669607056,0.7469135802469136,0.6649791,0.9382518043303929,0.7469135802469136,0.6851653845773065
0.061748195669607056,0.7489711934156379,0.66056216,0.9382518043303929,0.7489711934156379,0.6872229977460308
0.06255012028869286,0.7489711934156379,0.6532285,0.9374498797113071,0.7489711934156379,0.686421073126945
0.06255012028869286,0.75,0.6506663,0.9374498797113071,0.75,0.6874498797113071
0.06415396952686447,0.75,0.6496856,0.9358460304731355,0.75,0.6858460304731355
0.06415396952686447,0.7510288065843621,0.6493441,0.9358460304731355,0.7510288065843621,0.6868748370574976
0.06495589414595028,0.7510288065843621,0.6472555,0.9350441058540497,0.7510288065843621,0.6860729124384118
0.06495589414595028,0.7520576131687243,0.6458228,0.9350441058540497,0.7520576131687243,0.6871017190227741
0.06575781876503609,0.7520576131687243,0.6458208,0.9342421812349639,0.7520576131687243,0.6862997944036883
0.06575781876503609,0.7602880658436214,0.62973,0.9342421812349639,0.7602880658436214,0.6945302470785853
0.0673616680032077,0.7602880658436214,0.6274981,0.9326383319967924,0.7602880658436214,0.6929263978404137
0.0673616680032077,0.7654320987654321,0.625401,0.9326383319967924,0.7654320987654321,0.6980704307622243
0.0681635926222935,0.7654320987654321,0.6215778,0.9318364073777065,0.7654320987654321,0.6972685061431385
0.0681635926222935,0.7674897119341564,0.6197306,0.9318364073777065,0.7674897119341564,0.6993261193118628
0.06896551724137931,0.7674897119341564,0.61264086,0.9310344827586207,0.7674897119341564,0.698524194692777
0.06896551724137931,0.7685185185185185,0.6121154,0.9310344827586207,0.7685185185185185,0.6995530012771392
0.06976744186046512,0.7685185185185185,0.61198497,0.9302325581395349,0.7685185185185185,0.6987510766580534
0.06976744186046512,0.7705761316872428,0.604154,0.9302325581395349,0.7705761316872428,0.7008086898267777
